booking_id,airline,flight_type,lead_time,departure_month,weekend_departure,num_passengers,fare_type,special_requests,previous_cancellations,payment_type,ticket_price,loyalty_member,seat_selection,travel_insurance,weather_risk_score,is_canceled
11005,JetBlue,Domestic,115,Jun,1,6.0,Business,0,0,Credit Card,333.98,No,Paid,No,0.0,0
11006,United,Domestic,213,Jul,0,5.0,Economy,3,0,Credit Card,197.6,Yes,Paid,NO,0.0,0
11007,Delta,Domestic,212,Oct,1,1.0,Business,1,1,Credit Card,156.53,No,Paid,No,5.0,1
11008,Alaska,Domestic,189,Mar,0,3.0,Economy,1,3,PayPal,406.21,,Free,No,7.0,1
11009,United,International,224,Mar,0,5.0,Economy,2,1,PayPal,640.41,No,Free,Yes,0.0,0
11010,Delta,Domestic,115,Jul,0,6.0,Economy,3,0,PayPal,233.78,Yes,Free,No,1.0,0
11011,Southwest,Domestic,37,Feb,1,6.0,Business,3,0,Debit Card,58.3,no,Paid,Yes,4.0,0
11012,JetBlue,Domestic,142,Jan,1,1.0,Economy,3,0,Credit Card,599.05,No,Free,No,7.0,0
11013,Delta,Domestic,109,Sep,1,6.0,Economy,1,0,Credit Card,712.28,Yes,Paid,No,10.0,1
11014,Southwest,Domestic,179,Sep,1,6.0,Economy,3,0,Credit Card,465.94,Yes,Paid,Yes,3.0,0
11015,Delta,International,206,Jul,0,,First,0,0,Credit Card,420.28,No,Free,Yes,4.0,1
11016,JetBlue,International,45,Jul,1,6.0,Economy,4,1,Credit Card,369.34,No,Free,Y,9.0,1
11017,JetBlue,International,24,Mar,0,3.0,Economy,3,0,PayPal,455.34,No,Paid,Yes,4.0,0
11018,United,Domestic,20,Oct,1,2.0,Economy,4,1,PayPal,448.87,No,Free,Y,2.0,1
11019,Alaska,Domestic,215,Feb,0,5.0,Business,1,2,Credit Card,399.62,No,Free,Yes,,1
11020,Delta,Domestic,120,Nov,1,3.0,Business,3,0,,226.68,Yes,Free,Yes,4.0,1
11021,Delta,Domestic,121,Jul,1,3.0,Economy,2,2,Debit Card,398.88,No,Free,Yes,1.0,0
11022,Southwest,International,132,Sep,1,2.0,Economy,1,0,Credit Card,346.22,No,Free,No,9.0,0
11023,JetBlue,Domestic,69,Jan,0,5.0,Economy,0,1,Debit Card,247.71,No,Free,No,3.0,0
11024,Delta,International,112,Apr,0,3.0,Economy,0,0,Credit Card,398.55,Yes,Paid,Yes,10.0,1
11025,JetBlue,International,106,Jun,0,6.0,Economy,4,0,PayPal,291.93,Yes,Paid,Yes,3.0,1
11026,Delta,Domestic,111,Jul,1,2.0,Economy,4,0,Debit Card,369.48,Yes,Paid,No,6.0,0
11027,United,Domestic,107,Oct,0,5.0,Economy,2,2,Debit Card,423.91,No,PAID,Yes,6.0,1
11028,Alaska,Domestic,46,Jul,1,4.0,Economy,2,0,Credit Card,443.74,No,Free,No,8.0,1
11029,Delta,Domestic,214,Oct,0,1.0,Business,0,1,Credit Card,295.38,Yes,Free,,9.0,0
11030,JetBlue,International,195,Feb,0,6.0,Economy,3,0,Credit Card,423.05,Yes,PAID,Yes,1.0,1
11031,United,Domestic,90,Apr,1,2.0,Economy,0,2,Debit Card,455.65,No,Paid,Yes,5.0,1
11032,Delta,Domestic,17,May,0,1.0,Economy,0,0,PayPal,496.34,No,Paid,,1.0,0
11033,Southwest,Domestic,148,Dec,1,4.0,Economy,2,2,Credit Card,402.68,No,PAID,No,8.0,1
11034,Alaska,International,219,Jan,1,3.0,Economy,4,1,Debit Card,10.01,Yes,Free,Yes,1.0,1
11035,Delta,Domestic,226,Jan,0,3.0,Business,2,1,Credit Card,301.0,Yes,Paid,No,5.0,1
11036,United,International,213,Oct,0,5.0,Economy,2,2,Credit Card,720.77,No,PAID,No,7.0,1
11037,Southwest,Domestic,103,Mar,0,2.0,Economy,2,0,Debit Card,351.02,No,Paid,No,5.0,0
11038,United,International,150,Oct,0,2.0,Economy,0,1,Debit Card,516.97,Yes,Paid,,2.0,1
11039,United,International,191,Mar,1,5.0,Economy,3,0,Credit Card,291.85,No,Paid,,4.0,1
11040,Southwest,Domestic,194,Dec,0,1.0,Economy,0,0,Credit Card,412.47,No,Paid,No,3.0,1
11041,United,Domestic,39,Aug,0,3.0,Economy,1,0,,407.24,No,Free,N,0.0,0
11042,Southwest,International,137,Sep,0,3.0,Economy,2,1,Credit Card,433.89,Yes,paid,No,4.0,0
11043,Delta,Domestic,88,Nov,0,2.0,Economy,2,0,PayPal,241.28,No,Free,No,9.0,0
11044,Southwest,International,179,Dec,0,2.0,Economy,1,0,Debit Card,414.52,No,Paid,No,4.0,0
11045,Southwest,Domestic,199,Jan,1,5.0,Economy,2,0,Credit Card,292.4,No,Free,Yes,6.0,1
11046,Alaska,International,202,Nov,1,4.0,Economy,2,0,Credit Card,474.72,No,Free,,6.0,1
11002,Southwest,International,60,Feb,1,1.0,Economy,2,0,PayPal,237.05,No,Free,NO,1.0,1
11048,Southwest,International,191,Oct,1,6.0,Business,1,0,Debit Card,402.83,,Free,No,3.0,1
11049,Delta,Domestic,4,Feb,0,4.0,Economy,0,1,Debit Card,356.04,Y,Free,Yes,0.0,0
10362,Alaska,Domestic,121,Apr,1,4.0,Business,2,0,Credit Card,619.69,No,free,No,4.0,0
11051,JetBlue,Domestic,236,Feb,0,2.0,Economy,3,2,PayPal,516.49,No,Free,No,4.0,1
11052,Delta,Domestic,180,Jul,0,2.0,Business,1,0,Credit Card,552.15,Yes,Free,YES,3.0,1
11053,Delta,Domestic,54,Sep,0,2.0,Economy,4,1,Debit Card,251.98,No,Paid,No,9.0,1
11054,JetBlue,Domestic,36,Jul,0,4.0,Economy,1,1,PayPal,306.33,No,Free,No,6.0,1
11055,Southwest,International,55,Dec,1,1.0,Economy,0,0,Credit Card,359.43,YES,Free,Yes,5.0,0
11056,United,Domestic,186,Jun,0,2.0,Economy,1,1,Credit Card,520.24,Yes,Paid,No,9.0,1
11057,Alaska,Domestic,236,Oct,1,3.0,First,4,0,Credit Card,412.65,Yes,Free,No,2.0,1
11058,United,International,101,Jan,0,1.0,Economy,3,0,Credit Card,255.12,No,Free,Yes,1.0,0
11059,JetBlue,Domestic,92,Nov,0,3.0,First,4,4,,261.03,No,Free,No,3.0,1
11060,Delta,Domestic,196,Oct,1,1.0,Economy,1,0,PayPal,526.95,No,free,No,8.0,1
11061,Delta,International,72,Sep,0,2.0,Economy,4,0,Credit Card,417.17,No,,Y,9.0,0
11062,Alaska,International,58,May,0,6.0,Economy,1,0,Debit Card,367.34,NO,Paid,Yes,4.0,0
11063,Delta,Domestic,239,Nov,0,5.0,Economy,3,3,PayPal,355.75,No,Free,No,0.0,1
11064,Delta,Domestic,1,May,0,2.0,Business,3,0,PayPal,485.36,N,Paid,No,10.0,0
11065,Alaska,International,192,Jun,1,4.0,Economy,0,0,Credit Card,212.39,No,Paid,No,2.0,1
11066,Alaska,Domestic,103,Sep,0,6.0,Economy,3,0,,367.26,No,Free,Yes,8.0,0
11067,JetBlue,Domestic,187,Aug,1,4.0,First,2,1,Credit Card,375.63,No,Paid,Yes,6.0,0
11068,Delta,Domestic,50,Aug,1,1.0,Economy,4,2,Credit Card,185.57,No,Paid,No,2.0,0
11069,Delta,Domestic,29,Aug,1,4.0,Economy,4,0,Debit Card,330.96,No,Paid,No,0.0,0
11070,JetBlue,Domestic,10,Jan,1,6.0,Economy,1,1,Credit Card,680.11,No,Free,Yes,3.0,0
11071,Southwest,Domestic,219,Jan,0,6.0,Economy,3,1,Credit Card,243.1,Yes,Paid,No,8.0,1
11072,Southwest,Domestic,107,Aug,1,2.0,Economy,0,0,,377.65,Yes,Paid,No,6.0,0
11073,Southwest,International,75,May,0,3.0,Economy,0,0,Debit Card,69.2,No,Free,Yes,4.0,0
11074,JetBlue,Domestic,166,Sep,0,2.0,Economy,0,0,Credit Card,340.55,YES,Paid,Yes,10.0,1
11075,Delta,International,89,Feb,1,1.0,Economy,2,1,Credit Card,209.59,No,Free,Yes,5.0,1
11076,JetBlue,International,204,Sep,0,4.0,Economy,3,2,Credit Card,310.75,No,Paid,No,0.0,1
11077,JetBlue,Domestic,122,Dec,0,3.0,First,0,0,Credit Card,419.66,No,Free,Yes,6.0,1
11078,Southwest,Domestic,199,Aug,0,5.0,Economy,2,1,Debit Card,202.39,No,Free,Y,4.0,0
11079,United,Domestic,190,Sep,0,6.0,Economy,4,0,Credit Card,393.74,N,Free,No,6.0,1
11080,Delta,Domestic,191,Apr,0,,Economy,1,1,Debit Card,250.83,No,Paid,No,4.0,0
11081,Southwest,International,188,Jan,0,3.0,Economy,3,1,Credit Card,173.04,No,,Yes,4.0,1
11082,United,Domestic,124,Jan,0,2.0,Economy,3,1,Credit Card,497.58,Yes,Free,No,2.0,1
11083,United,International,181,May,0,,Business,4,2,Credit Card,225.4,No,Paid,No,4.0,1
11084,Alaska,Domestic,219,Feb,0,6.0,Business,3,0,Credit Card,300.66,Yes,PAID,No,7.0,0
11085,Delta,Domestic,121,Aug,0,1.0,Economy,3,1,Debit Card,280.1,Yes,Paid,No,7.0,1
11086,United,Domestic,93,Oct,1,1.0,Economy,3,0,Credit Card,390.36,Yes,Free,No,1.0,1
11087,Southwest,Domestic,200,Nov,0,3.0,Economy,3,0,Debit Card,364.52,No,Free,No,10.0,1
11088,Alaska,Domestic,102,May,1,3.0,Economy,2,2,Credit Card,336.87,Yes,Free,Yes,0.0,1
11089,Delta,Domestic,222,May,1,4.0,Economy,2,1,PayPal,260.78,YES,Paid,No,1.0,1
11090,JetBlue,Domestic,185,Feb,1,5.0,Business,1,0,Debit Card,322.86,Yes,Paid,No,10.0,1
11091,Southwest,Domestic,212,Jul,1,6.0,Economy,3,0,Debit Card,401.14,Yes,Free,No,6.0,0
11092,United,International,183,Aug,1,3.0,First,4,1,Credit Card,376.51,Yes,Free,NO,2.0,1
11093,United,Domestic,238,Oct,0,4.0,Economy,0,1,PayPal,517.05,Yes,,Yes,7.0,0
11094,Southwest,International,161,Jan,1,5.0,Economy,1,1,PayPal,466.82,N,Free,No,3.0,1
11095,United,International,30,Feb,1,6.0,Economy,0,1,Credit Card,514.91,Yes,Paid,Yes,9.0,0
11096,Alaska,International,51,Oct,0,1.0,Economy,0,0,Credit Card,549.48,Yes,Free,No,9.0,1
11097,Delta,Domestic,88,Apr,0,4.0,Economy,3,1,Credit Card,386.19,No,Paid,No,7.0,0
11098,Alaska,International,75,May,1,5.0,Economy,4,0,Credit Card,479.51,No,Free,no,1.0,1
11099,United,Domestic,128,Feb,1,4.0,Economy,0,1,Credit Card,407.0,No,Free,YES,4.0,0
11100,JetBlue,Domestic,182,Jan,0,3.0,Business,0,2,Credit Card,545.75,No,Free,Yes,5.0,1
11101,Delta,Domestic,21,Sep,0,2.0,Economy,1,2,PayPal,114.32,Yes,Free,No,0.0,1
11102,Delta,International,39,Jan,1,1.0,Business,4,1,Credit Card,315.82,Yes,Paid,No,0.0,0
11103,Southwest,Domestic,100,Apr,0,3.0,Economy,4,0,PayPal,417.41,No,Free,No,8.0,0
11104,Southwest,International,110,Feb,1,,Business,0,1,Credit Card,439.79,No,Free,No,4.0,1
11105,JetBlue,Domestic,128,Nov,1,5.0,Economy,4,1,Debit Card,357.53,No,,No,3.0,0
11106,Delta,International,64,Apr,0,4.0,Economy,1,0,Credit Card,127.25,No,Free,Yes,0.0,0
11107,JetBlue,International,190,Aug,0,1.0,Economy,1,0,Debit Card,335.14,Yes,Free,No,2.0,1
11108,Southwest,Domestic,233,Aug,1,3.0,Economy,1,1,Credit Card,474.27,No,Paid,Yes,3.0,1
11109,Southwest,International,181,Nov,1,5.0,Economy,3,1,Credit Card,315.81,No,paid,Yes,10.0,1
11110,Delta,Domestic,169,Dec,0,1.0,Economy,0,1,PayPal,372.95,,Paid,No,10.0,1
11111,Alaska,Domestic,148,Sep,0,4.0,Economy,4,0,Credit Card,628.32,No,Paid,No,4.0,1
11112,United,Domestic,78,Nov,0,3.0,Economy,1,1,Credit Card,333.84,Yes,Free,No,9.0,1
11113,Southwest,Domestic,208,Dec,1,6.0,Economy,0,0,Credit Card,337.97,YES,Paid,No,4.0,1
11114,Southwest,Domestic,21,May,0,,Economy,0,1,PayPal,387.18,Yes,Paid,Yes,9.0,0
11115,Alaska,Domestic,165,Jul,0,3.0,Economy,3,0,Credit Card,393.26,Yes,Paid,No,7.0,1
11116,Alaska,Domestic,98,Mar,0,1.0,Economy,4,0,Debit Card,378.85,No,Paid,No,2.0,1
11117,JetBlue,International,236,Oct,1,1.0,Business,4,0,Credit Card,415.05,no,free,Y,6.0,1
11118,JetBlue,International,207,Apr,0,1.0,Economy,1,0,Credit Card,193.39,No,Free,YES,5.0,1
11119,United,International,7,Oct,0,1.0,Economy,1,0,PayPal,343.03,No,Paid,No,9.0,0
11120,United,International,189,Sep,0,5.0,Economy,0,1,Credit Card,188.03,No,Free,No,10.0,1
11121,Delta,International,174,Oct,1,2.0,Economy,4,1,Debit Card,367.84,Yes,Free,No,9.0,1
11122,JetBlue,Domestic,16,Oct,0,5.0,Economy,4,0,Credit Card,444.64,No,Paid,No,9.0,1
11123,Southwest,Domestic,16,Dec,0,3.0,Economy,1,0,Credit Card,340.58,No,free,No,10.0,0
11124,JetBlue,International,89,Jan,0,5.0,Economy,2,1,Credit Card,227.44,No,Paid,No,5.0,1
11125,Southwest,Domestic,140,Feb,1,4.0,Economy,0,1,Credit Card,299.67,No,Free,No,9.0,1
11126,Alaska,International,144,May,0,,Economy,4,1,Debit Card,612.14,No,Paid,No,8.0,1
11127,JetBlue,Domestic,165,Mar,0,1.0,Business,3,0,Debit Card,562.96,No,free,No,6.0,1
11128,Alaska,Domestic,80,Feb,0,4.0,Economy,3,0,Credit Card,284.09,No,Paid,Yes,10.0,1
11129,United,Domestic,239,Jan,1,6.0,Economy,2,0,Credit Card,283.39,No,paid,No,6.0,0
11130,United,Domestic,77,Oct,0,4.0,Economy,1,1,Credit Card,344.77,No,Free,No,10.0,1
11131,Delta,Domestic,172,Mar,1,3.0,Economy,1,1,Debit Card,533.55,No,Paid,Yes,0.0,1
11132,JetBlue,International,5,Jan,1,1.0,Economy,1,0,PayPal,114.87,No,PAID,yes,0.0,1
11133,Alaska,Domestic,162,Dec,0,4.0,Economy,3,0,Credit Card,282.28,No,Free,yes,8.0,0
11134,Southwest,Domestic,109,Jan,1,3.0,Economy,1,1,Credit Card,417.58,No,Free,Yes,8.0,1
11135,United,International,13,Dec,0,1.0,First,3,0,Credit Card,401.42,yes,Paid,No,10.0,0
11136,United,International,238,Jan,0,2.0,First,2,1,PayPal,300.13,No,Free,No,9.0,1
11137,Southwest,Domestic,71,Aug,0,3.0,Economy,0,0,Debit Card,324.68,Yes,Paid,No,2.0,0
11138,Alaska,International,188,Mar,0,5.0,First,4,0,Credit Card,406.33,No,Free,Yes,10.0,1
11139,Alaska,Domestic,142,Nov,1,1.0,Economy,2,0,Credit Card,302.54,No,Paid,No,10.0,1
11140,JetBlue,Domestic,53,Jan,0,4.0,Economy,3,0,Credit Card,211.12,Yes,Free,no,7.0,0
11141,JetBlue,Domestic,26,Jul,1,6.0,Economy,2,0,Debit Card,334.04,No,Free,No,8.0,0
11142,Delta,International,12,Oct,0,4.0,Economy,4,0,Debit Card,386.51,Yes,Paid,No,0.0,0
11143,United,Domestic,158,Mar,0,5.0,Economy,0,0,Credit Card,62.58,Yes,Free,No,2.0,0
11144,JetBlue,Domestic,162,Aug,1,5.0,First,4,1,PayPal,414.91,No,Free,Yes,5.0,1
11145,Alaska,International,59,Apr,1,4.0,Economy,3,0,Credit Card,496.38,No,Free,No,3.0,1
11146,Southwest,Domestic,5,Apr,1,6.0,Economy,4,0,Credit Card,309.98,No,Free,No,7.0,0
11147,Alaska,Domestic,196,May,0,1.0,Business,2,0,Debit Card,312.52,Yes,Free,Yes,,1
11148,United,Domestic,213,Jun,0,3.0,Economy,1,1,Credit Card,256.62,Yes,FREE,Yes,6.0,1
11149,Alaska,Domestic,57,Jul,1,5.0,Economy,2,0,PayPal,338.67,No,,No,10.0,0
11150,Delta,Domestic,48,Apr,0,5.0,Economy,3,1,Credit Card,281.86,Yes,Free,No,0.0,1
11151,United,Domestic,150,Aug,0,5.0,Economy,0,2,Credit Card,562.66,No,Paid,No,1.0,0
11152,Southwest,International,216,Jun,1,6.0,Economy,4,0,Debit Card,377.44,No,Free,yes,0.0,1
11153,Delta,Domestic,161,Jan,1,2.0,Economy,0,0,Credit Card,59.35,No,Free,YES,8.0,1
11154,United,Domestic,25,Jan,1,6.0,Economy,3,0,Credit Card,439.87,Yes,Free,No,3.0,0
11155,Southwest,Domestic,46,Sep,1,1.0,First,4,0,PayPal,600.68,Yes,FREE,No,9.0,0
11156,Delta,Domestic,4,Oct,1,1.0,Business,2,0,Credit Card,431.27,N,Paid,No,7.0,0
11157,Delta,Domestic,217,Jun,0,1.0,Economy,2,1,Credit Card,526.6,Yes,Free,No,4.0,1
11158,United,International,19,Oct,0,1.0,Economy,3,1,PayPal,454.81,No,Free,No,4.0,0
11159,JetBlue,Domestic,133,Aug,1,1.0,Economy,4,1,Credit Card,498.74,No,Free,No,4.0,0
11160,Delta,International,197,Jul,0,4.0,First,2,0,Credit Card,491.92,Yes,Free,No,10.0,1
11161,Delta,International,58,Dec,0,5.0,Economy,3,3,Debit Card,493.53,Y,Free,Yes,4.0,0
11162,Southwest,Domestic,191,Jun,0,6.0,Economy,3,0,Credit Card,404.33,Yes,Paid,YES,2.0,1
11163,Alaska,International,145,Apr,0,4.0,Business,0,0,PayPal,119.9,N,Free,Yes,5.0,0
11164,United,Domestic,131,Jul,1,6.0,First,2,0,Credit Card,207.5,Yes,Free,No,0.0,0
11165,United,Domestic,16,Sep,1,2.0,Economy,4,1,Debit Card,210.07,No,Paid,No,7.0,0
11166,JetBlue,Domestic,13,Nov,0,3.0,Economy,2,2,Credit Card,40.0,No,Paid,No,3.0,0
11167,JetBlue,Domestic,205,Oct,0,5.0,Economy,2,0,Credit Card,299.13,Yes,Free,Yes,5.0,1
11168,United,Domestic,12,Oct,1,2.0,Economy,2,0,Debit Card,558.17,Yes,Free,Yes,1.0,0
11169,JetBlue,Domestic,134,Jul,0,4.0,Economy,3,1,Credit Card,158.91,No,Free,Yes,1.0,0
11170,Southwest,Domestic,127,Jan,1,3.0,Economy,1,0,Debit Card,461.93,No,Free,Yes,7.0,0
11171,United,Domestic,43,Oct,0,2.0,Economy,1,0,Credit Card,4782.6,No,Paid,No,0.0,0
11172,JetBlue,Domestic,118,Sep,0,6.0,Economy,0,0,Debit Card,392.2,Yes,Free,No,7.0,1
11173,United,International,142,Apr,0,3.0,Economy,2,0,Credit Card,525.56,No,Paid,Yes,9.0,0
11174,Alaska,International,18,Mar,1,6.0,Economy,1,3,Debit Card,354.22,Yes,Free,Yes,9.0,1
11175,Delta,Domestic,62,Apr,1,2.0,Economy,0,4,Debit Card,573.01,No,Paid,YES,0.0,0
11176,United,Domestic,234,Apr,1,4.0,Business,3,0,Credit Card,332.07,Yes,Paid,No,8.0,1
11177,Delta,International,238,Oct,0,6.0,Economy,2,1,Credit Card,408.07,No,Free,No,0.0,1
11178,JetBlue,International,235,Nov,1,3.0,Economy,4,0,Credit Card,340.18,Y,Paid,Yes,3.0,1
11179,Delta,International,162,Feb,1,2.0,Economy,3,1,,230.67,No,Free,NO,8.0,1
11180,United,Domestic,80,Dec,0,6.0,Economy,0,0,Debit Card,171.48,No,Paid,No,0.0,1
11181,Alaska,Domestic,162,Jan,0,4.0,Economy,3,2,Credit Card,440.53,Yes,Paid,Yes,8.0,1
11182,JetBlue,Domestic,146,Dec,0,5.0,Business,4,1,PayPal,548.62,No,Paid,Yes,7.0,1
11183,United,Domestic,147,Oct,0,4.0,Economy,3,0,Credit Card,394.18,Yes,free,No,4.0,1
11184,JetBlue,International,99,Dec,0,4.0,Economy,0,0,,431.95,Yes,Paid,No,5.0,0
11185,Southwest,International,162,Jan,0,5.0,Economy,4,0,Credit Card,142.39,YES,Paid,Yes,4.0,0
11186,Delta,Domestic,159,Aug,0,4.0,Economy,4,0,PayPal,413.94,Yes,Free,no,3.0,1
11187,Southwest,International,121,Feb,0,5.0,Business,3,0,Credit Card,68.86,YES,paid,Yes,9.0,0
11188,United,Domestic,175,Dec,0,5.0,Economy,4,2,Credit Card,192.62,No,Paid,No,3.0,1
11189,Alaska,Domestic,43,Oct,1,6.0,Economy,3,1,PayPal,546.79,Yes,,No,9.0,0
11190,JetBlue,Domestic,103,May,0,6.0,Economy,2,2,Credit Card,361.91,No,Paid,,7.0,0
11191,Delta,International,151,Dec,0,5.0,Economy,4,0,Credit Card,374.82,N,Paid,No,7.0,1
11192,JetBlue,Domestic,60,Apr,0,2.0,Business,3,1,,437.53,Y,Free,No,8.0,1
11193,United,International,124,Aug,1,3.0,Business,2,1,Debit Card,471.74,,Free,Yes,2.0,0
11194,JetBlue,International,144,Feb,0,2.0,Business,4,0,Credit Card,322.08,No,Free,No,9.0,0
11095,Delta,Domestic,70,Oct,1,5.0,Economy,2,1,Credit Card,401.01,No,Free,,,0
11196,United,Domestic,106,Sep,0,3.0,Economy,4,0,Debit Card,350.27,No,Paid,No,2.0,0
11197,JetBlue,International,49,Jul,1,6.0,Economy,0,0,Credit Card,145.52,no,Free,No,1.0,0
11198,Alaska,Domestic,64,Jul,0,3.0,Economy,0,1,PayPal,310.37,Yes,,No,,0
11199,United,International,98,Jan,1,5.0,Economy,3,0,Debit Card,417.83,No,Free,No,8.0,1
11200,United,International,31,Dec,0,6.0,Economy,1,0,Debit Card,306.1,Yes,Free,Yes,3.0,0
11201,Alaska,Domestic,163,Feb,0,3.0,Business,0,2,Credit Card,307.37,N,Free,No,4.0,0
11202,Southwest,Domestic,140,Apr,0,3.0,Economy,1,0,PayPal,469.51,No,Paid,No,1.0,1
11203,Delta,International,197,Apr,1,2.0,Economy,2,1,Credit Card,382.56,No,Free,No,8.0,1
11204,Southwest,Domestic,57,Nov,1,3.0,Business,2,1,PayPal,409.26,No,Paid,No,6.0,0
11205,JetBlue,Domestic,127,Mar,1,5.0,Economy,1,0,Credit Card,132.54,No,Free,No,2.0,1
11206,Alaska,Domestic,141,Jul,0,1.0,Economy,3,1,Debit Card,422.76,Yes,Free,yes,5.0,0
11207,Southwest,Domestic,164,Dec,0,1.0,Economy,4,1,Credit Card,204.82,no,Paid,No,6.0,0
11208,United,International,111,Aug,1,1.0,Economy,1,1,Credit Card,356.57,Y,Free,No,5.0,0
11209,JetBlue,International,206,Feb,0,5.0,Economy,1,2,Credit Card,211.15,No,Free,,9.0,1
11210,JetBlue,Domestic,238,Apr,1,1.0,Economy,1,2,,490.61,No,Free,No,10.0,1
11211,Southwest,Domestic,67,Mar,1,2.0,Economy,1,0,Credit Card,616.15,No,Paid,Yes,9.0,0
11212,Southwest,Domestic,39,Feb,1,5.0,Economy,1,1,Credit Card,339.34,Yes,Free,No,5.0,0
11213,Alaska,International,186,Dec,0,6.0,First,3,0,Credit Card,338.04,No,Free,YES,7.0,1
11214,Delta,Domestic,207,Jun,0,5.0,Economy,0,3,Debit Card,504.3,Yes,Paid,N,7.0,1
11215,Southwest,Domestic,219,Apr,0,5.0,Economy,4,0,Credit Card,440.06,Yes,Free,No,4.0,0
11216,Southwest,Domestic,143,Jun,1,3.0,Economy,0,0,Credit Card,350.02,Yes,Free,Yes,3.0,0
11217,United,Domestic,189,Feb,0,3.0,Economy,1,1,Debit Card,411.55,No,Free,No,10.0,1
11218,JetBlue,International,131,Dec,0,3.0,Economy,0,0,PayPal,644.17,no,Paid,No,4.0,0
11219,Delta,Domestic,172,Apr,0,4.0,Economy,3,0,Credit Card,265.94,Yes,Paid,No,8.0,1
11220,United,Domestic,89,Nov,0,2.0,Economy,2,1,Credit Card,277.98,No,Free,Yes,9.0,0
11221,Alaska,Domestic,27,Jun,1,5.0,Economy,0,0,Credit Card,471.25,No,Free,No,5.0,0
11222,Alaska,International,95,May,0,5.0,Business,4,1,Debit Card,655.74,No,Free,N,2.0,0
11223,Southwest,Domestic,236,Mar,0,3.0,Economy,3,2,Debit Card,384.81,No,Paid,No,2.0,1
11224,Southwest,Domestic,193,Aug,0,5.0,Economy,2,0,Debit Card,120.66,Yes,Paid,No,0.0,0
11225,Alaska,Domestic,30,Jul,1,6.0,Economy,3,0,Credit Card,414.65,No,Free,No,4.0,0
11226,Southwest,International,2,Mar,0,5.0,Business,1,1,PayPal,286.51,Yes,Free,No,5.0,0
11227,Delta,Domestic,135,Jun,1,1.0,Economy,2,3,Credit Card,426.66,No,Paid,No,7.0,1
11228,Southwest,Domestic,23,Apr,1,6.0,Economy,4,2,Credit Card,169.69,No,Free,Yes,10.0,0
11229,JetBlue,Domestic,14,Nov,0,6.0,Business,2,0,Credit Card,153.39,Yes,Paid,Yes,8.0,0
11230,Southwest,International,170,May,0,5.0,Economy,4,0,Credit Card,318.44,No,Paid,,6.0,0
11231,United,Domestic,158,Nov,1,4.0,Economy,1,0,Debit Card,591.31,Yes,Paid,No,0.0,0
11232,Delta,International,200,May,0,3.0,Economy,4,1,Debit Card,167.97,No,Free,No,6.0,1
11233,United,Domestic,230,Jul,0,2.0,Business,3,2,PayPal,315.15,Yes,Free,No,9.0,0
11234,United,Domestic,44,Nov,0,2.0,Economy,0,1,Credit Card,155.07,No,Paid,NO,8.0,1
11235,JetBlue,Domestic,193,May,0,1.0,Business,3,1,PayPal,400.58,N,Free,No,3.0,1
11236,Delta,International,7,Nov,1,2.0,Economy,3,1,Debit Card,391.01,Yes,Paid,No,10.0,0
11237,Delta,Domestic,70,Mar,1,2.0,Economy,2,2,Credit Card,160.65,No,Free,Yes,6.0,0
11238,Delta,International,107,Oct,1,3.0,Economy,1,1,PayPal,540.28,No,Free,,8.0,1
11239,Delta,International,114,May,0,3.0,Business,0,0,Debit Card,90.89,No,Paid,Yes,0.0,1
11240,Delta,Domestic,102,Jul,0,4.0,Economy,4,0,Credit Card,580.7,No,Paid,No,9.0,1
11241,JetBlue,International,233,May,0,1.0,Economy,2,1,PayPal,552.43,No,Free,No,8.0,1
11242,Southwest,International,124,May,0,2.0,Economy,1,0,Debit Card,402.81,No,Free,Yes,3.0,1
11243,United,Domestic,56,Sep,1,4.0,Business,0,0,Debit Card,485.46,Yes,Paid,No,7.0,0
11244,Delta,Domestic,207,Mar,0,1.0,Economy,3,0,PayPal,335.06,No,Free,No,2.0,0
11245,Southwest,International,226,Jun,1,6.0,Economy,1,0,Credit Card,144.35,Yes,Free,No,1.0,0
11246,Southwest,Domestic,29,Jan,0,2.0,Economy,1,0,Debit Card,393.11,No,Free,No,7.0,1
11247,United,International,201,Oct,0,2.0,First,1,0,Debit Card,140.07,No,Paid,No,7.0,1
11248,JetBlue,International,229,May,0,3.0,Business,3,0,Credit Card,358.48,No,Free,Y,2.0,0
11249,Alaska,Domestic,145,Aug,0,5.0,Economy,4,2,Credit Card,186.84,No,Free,No,7.0,1
11250,Alaska,International,113,May,0,1.0,Economy,2,1,Debit Card,496.56,NO,Free,No,10.0,0
11251,Southwest,Domestic,196,Sep,1,2.0,Economy,4,1,Credit Card,413.22,Yes,Free,No,10.0,0
11252,United,Domestic,116,Nov,1,1.0,Business,0,1,Debit Card,454.96,Yes,Paid,No,5.0,0
11253,Alaska,Domestic,220,Jun,1,4.0,Economy,2,0,PayPal,407.64,No,Free,No,9.0,1
11254,Southwest,Domestic,166,Aug,1,4.0,Economy,0,0,Credit Card,623.31,No,Paid,no,8.0,0
11255,JetBlue,Domestic,59,Oct,0,5.0,Economy,3,1,Credit Card,503.14,No,Paid,Yes,9.0,0
11256,Alaska,International,97,Aug,0,2.0,Business,4,0,Credit Card,598.51,Yes,Free,No,5.0,1
11257,Southwest,International,170,Mar,0,3.0,Economy,1,0,Credit Card,233.99,No,,YES,7.0,1
